ibu_id,nama_ibu,tanggal_lahir,pendidikan,pekerjaan,alamat
I019125,Ibu_19125,2006-02-20,SMP,Petani,"Desa_178, Jember"
I019126,Ibu_19126,2002-01-17,Tidak Sekolah,IRT,"Desa_127, Jember"
I019127,Ibu_19127,1980-04-27,S1,Petani,"Desa_33, Jember"
I019128,Ibu_19128,1995-09-03,Tidak Sekolah,Pedagang,"Desa_111, Jember"
I019129,Ibu_19129,2011-06-25,D3,Tidak Bekerja,"Desa_196, Jember"
I019130,Ibu_19130,1983-08-13,Tidak Sekolah,Karyawan,"Desa_58, Jember"
I019131,Ibu_19131,2006-02-01,SMA,IRT,"Desa_178, Jember"
I019132,Ibu_19132,1996-07-06,SMA,Karyawan,"Desa_181, Jember"
I019133,Ibu_19133,2002-11-02,S1,Petani,"Desa_92, Jember"
I019134,Ibu_19134,1987-05-13,D3,IRT,"Desa_35, Jember"
I019135,Ibu_19135,1997-10-25,Tidak Sekolah,Tidak Bekerja,"Desa_133, Jember"
I019136,Ibu_19136,1989-07-18,S1,Tidak Bekerja,"Desa_142, Jember"
I019137,Ibu_19137,1986-10-30,Tidak Sekolah,IRT,"Desa_36, Jember"
I019138,Ibu_19138,2004-01-20,Tidak Sekolah,Tidak Bekerja,"Desa_129, Jember"
I019139,Ibu_19139,1980-04-30,SD,IRT,"Desa_3, Jember"
I019140,Ibu_19140,2008-02-26,Tidak Sekolah,Pedagang,"Desa_174, Jember"
I019141,Ibu_19141,2007-12-08,S1,IRT,"Desa_176, Jember"
I019142,Ibu_19142,1992-08-15,Tidak Sekolah,Tidak Bekerja,"Desa_136, Jember"
I019143,Ibu_19143,1991-12-01,SD,Tidak Bekerja,"Desa_42, Jember"
I019144,Ibu_19144,2004-12-13,SD,Tidak Bekerja,"Desa_55, Jember"
I019145,Ibu_19145,1996-10-15,SMA,IRT,"Desa_25, Jember"
I019146,Ibu_19146,2002-12-01,SD,Pedagang,"Desa_80, Jember"
I019147,Ibu_19147,1997-06-03,SMA,IRT,"Desa_50, Jember"
I019148,Ibu_19148,1987-03-04,S1,Pedagang,"Desa_170, Jember"
I019149,Ibu_19149,1989-01-15,S1,IRT,"Desa_184, Jember"
I019150,Ibu_19150,2007-04-04,SMP,Pedagang,"Desa_10, Jember"
I019151,Ibu_19151,1991-06-30,SMP,IRT,"Desa_170, Jember"
I019152,Ibu_19152,1995-01-02,SMP,Pedagang,"Desa_39, Jember"
I019153,Ibu_19153,1988-10-12,SMA,IRT,"Desa_90, Jember"
I019154,Ibu_19154,1994-09-02,SMP,Tidak Bekerja,"Desa_39, Jember"
I019155,Ibu_19155,1991-09-05,S1,Pedagang,"Desa_11, Jember"
I019156,Ibu_19156,1997-08-11,D3,IRT,"Desa_3, Jember"
I019157,Ibu_19157,1985-05-06,Tidak Sekolah,IRT,"Desa_168, Jember"
I019158,Ibu_19158,2009-03-06,Tidak Sekolah,Petani,"Desa_33, Jember"
I019159,Ibu_19159,1992-10-19,Tidak Sekolah,Pedagang,"Desa_199, Jember"
I019160,Ibu_19160,2000-04-04,D3,Karyawan,"Desa_148, Jember"
I019161,Ibu_19161,1981-04-17,SD,Pedagang,"Desa_194, Jember"
I019162,Ibu_19162,1999-12-26,SD,Petani,"Desa_177, Jember"
I019163,Ibu_19163,2007-01-24,SMP,Tidak Bekerja,"Desa_133, Jember"
I019164,Ibu_19164,2009-03-21,S1,Karyawan,"Desa_160, Jember"
I019165,Ibu_19165,2010-02-19,SMA,Petani,"Desa_8, Jember"
I019166,Ibu_19166,2002-12-16,SMA,Karyawan,"Desa_75, Jember"
I019167,Ibu_19167,1998-03-13,Tidak Sekolah,Pedagang,"Desa_42, Jember"
I019168,Ibu_19168,1989-03-06,SD,IRT,"Desa_172, Jember"
I019169,Ibu_19169,1988-04-16,SD,Petani,"Desa_107, Jember"
I019170,Ibu_19170,1985-01-20,SMP,Petani,"Desa_147, Jember"
I019171,Ibu_19171,1981-11-13,S1,Karyawan,"Desa_178, Jember"
I019172,Ibu_19172,1997-05-19,SMA,Pedagang,"Desa_141, Jember"
I019173,Ibu_19173,1984-10-14,D3,Karyawan,"Desa_12, Jember"
I019174,Ibu_19174,1989-03-22,SMP,Petani,"Desa_139, Jember"
I019175,Ibu_19175,1988-12-23,S1,Pedagang,"Desa_123, Jember"
I019176,Ibu_19176,2005-07-30,SD,Pedagang,"Desa_140, Jember"
I019177,Ibu_19177,1993-05-24,SD,Petani,"Desa_45, Jember"
I019178,Ibu_19178,2010-12-09,SD,Tidak Bekerja,"Desa_81, Jember"
I019179,Ibu_19179,2010-03-30,SD,Petani,"Desa_61, Jember"
I019180,Ibu_19180,1989-08-12,SMP,Pedagang,"Desa_67, Jember"
I019181,Ibu_19181,2006-08-11,SMA,Pedagang,"Desa_97, Jember"
I019182,Ibu_19182,1993-08-10,SMA,Petani,"Desa_127, Jember"
I019183,Ibu_19183,1996-03-10,D3,Tidak Bekerja,"Desa_169, Jember"
I019184,Ibu_19184,2000-10-20,SD,Karyawan,"Desa_1, Jember"
I019185,Ibu_19185,1982-06-09,S1,IRT,"Desa_151, Jember"
I019186,Ibu_19186,2009-01-22,SD,Pedagang,"Desa_150, Jember"
I019187,Ibu_19187,2008-02-01,SMA,Petani,"Desa_114, Jember"
I019188,Ibu_19188,1990-04-23,S1,Pedagang,"Desa_170, Jember"
I019189,Ibu_19189,2005-06-05,SD,IRT,"Desa_130, Jember"
I019190,Ibu_19190,1991-04-27,D3,Tidak Bekerja,"Desa_192, Jember"
I019191,Ibu_19191,1989-09-22,Tidak Sekolah,IRT,"Desa_85, Jember"
I019192,Ibu_19192,2002-12-04,Tidak Sekolah,Karyawan,"Desa_167, Jember"
I019193,Ibu_19193,1981-01-25,SD,Pedagang,"Desa_10, Jember"
I019194,Ibu_19194,1993-11-25,S1,Pedagang,"Desa_194, Jember"
I019195,Ibu_19195,1980-07-21,SMA,Petani,"Desa_112, Jember"
I019196,Ibu_19196,1989-09-15,S1,Pedagang,"Desa_19, Jember"
I019197,Ibu_19197,1988-02-12,S1,Petani,"Desa_99, Jember"
I019198,Ibu_19198,1994-12-24,S1,Tidak Bekerja,"Desa_18, Jember"
I019199,Ibu_19199,1989-04-03,SD,Karyawan,"Desa_64, Jember"
I019200,Ibu_19200,2002-05-30,SMP,Tidak Bekerja,"Desa_31, Jember"
I019201,Ibu_19201,2012-04-17,D3,Pedagang,"Desa_167, Jember"
I019202,Ibu_19202,1997-06-06,Tidak Sekolah,Petani,"Desa_39, Jember"
I019203,Ibu_19203,2012-04-17,Tidak Sekolah,Karyawan,"Desa_32, Jember"
I019204,Ibu_19204,1994-09-07,SMA,Karyawan,"Desa_118, Jember"
I019205,Ibu_19205,2000-07-15,SD,Tidak Bekerja,"Desa_136, Jember"
I019206,Ibu_19206,1997-07-12,SMA,Petani,"Desa_137, Jember"
I019207,Ibu_19207,2006-12-30,SMA,IRT,"Desa_170, Jember"
I019208,Ibu_19208,1987-05-31,SD,Tidak Bekerja,"Desa_185, Jember"
I019209,Ibu_19209,2002-01-20,S1,IRT,"Desa_137, Jember"
I019210,Ibu_19210,2001-07-16,SD,Tidak Bekerja,"Desa_184, Jember"
I019211,Ibu_19211,2005-02-26,Tidak Sekolah,Tidak Bekerja,"Desa_134, Jember"
I019212,Ibu_19212,2006-10-07,Tidak Sekolah,IRT,"Desa_173, Jember"
I019213,Ibu_19213,1992-10-19,S1,Petani,"Desa_184, Jember"
I019214,Ibu_19214,2009-12-02,SMP,Petani,"Desa_161, Jember"
I019215,Ibu_19215,1991-02-23,S1,Pedagang,"Desa_23, Jember"
I019216,Ibu_19216,1983-06-26,D3,Karyawan,"Desa_112, Jember"
I019217,Ibu_19217,2007-08-25,S1,Karyawan,"Desa_166, Jember"
I019218,Ibu_19218,1984-10-23,D3,IRT,"Desa_48, Jember"
I019219,Ibu_19219,1980-01-05,SD,Pedagang,"Desa_101, Jember"
I019220,Ibu_19220,1981-05-26,S1,Petani,"Desa_109, Jember"
I019221,Ibu_19221,2007-10-12,D3,Tidak Bekerja,"Desa_104, Jember"
I019222,Ibu_19222,1982-03-30,Tidak Sekolah,IRT,"Desa_157, Jember"
I019223,Ibu_19223,1980-07-02,D3,Tidak Bekerja,"Desa_131, Jember"
I019224,Ibu_19224,1992-04-20,SD,Karyawan,"Desa_122, Jember"
I019225,Ibu_19225,1980-01-01,D3,IRT,"Desa_69, Jember"
I019226,Ibu_19226,1993-08-11,SD,Petani,"Desa_194, Jember"
I019227,Ibu_19227,1999-12-18,S1,IRT,"Desa_36, Jember"
I019228,Ibu_19228,1997-02-09,SD,Tidak Bekerja,"Desa_42, Jember"
I019229,Ibu_19229,2012-09-08,Tidak Sekolah,Karyawan,"Desa_61, Jember"
I019230,Ibu_19230,2005-06-25,SMA,Tidak Bekerja,"Desa_59, Jember"
I019231,Ibu_19231,1987-02-26,S1,IRT,"Desa_136, Jember"
I019232,Ibu_19232,1984-05-12,SMP,Tidak Bekerja,"Desa_74, Jember"
I019233,Ibu_19233,1982-05-27,S1,Karyawan,"Desa_78, Jember"
I019234,Ibu_19234,1996-07-05,SMP,Petani,"Desa_80, Jember"
I019235,Ibu_19235,1989-08-28,Tidak Sekolah,Pedagang,"Desa_103, Jember"
I019236,Ibu_19236,2008-12-19,SMP,IRT,"Desa_18, Jember"
I019237,Ibu_19237,1988-07-22,S1,Pedagang,"Desa_24, Jember"
I019238,Ibu_19238,1998-12-25,Tidak Sekolah,Tidak Bekerja,"Desa_118, Jember"
I019239,Ibu_19239,1996-09-21,SMA,IRT,"Desa_146, Jember"
I019240,Ibu_19240,1983-05-31,SD,IRT,"Desa_187, Jember"
I019241,Ibu_19241,1992-07-23,D3,Karyawan,"Desa_195, Jember"
I019242,Ibu_19242,1998-09-23,Tidak Sekolah,Pedagang,"Desa_82, Jember"
I019243,Ibu_19243,2009-04-27,SD,Petani,"Desa_78, Jember"
I019244,Ibu_19244,1981-01-01,S1,Petani,"Desa_153, Jember"
I019245,Ibu_19245,1993-05-05,D3,IRT,"Desa_187, Jember"
I019246,Ibu_19246,1981-07-27,SD,Karyawan,"Desa_95, Jember"
I019247,Ibu_19247,1985-05-21,SMP,IRT,"Desa_191, Jember"
I019248,Ibu_19248,1993-07-19,S1,Petani,"Desa_118, Jember"
I019249,Ibu_19249,1986-05-12,SMP,Pedagang,"Desa_18, Jember"
I019250,Ibu_19250,1991-10-14,SMP,Petani,"Desa_175, Jember"
I019251,Ibu_19251,2000-06-30,SMP,Petani,"Desa_22, Jember"
I019252,Ibu_19252,1989-03-07,SD,Karyawan,"Desa_113, Jember"
I019253,Ibu_19253,1985-05-25,SMP,Tidak Bekerja,"Desa_200, Jember"
I019254,Ibu_19254,2008-07-23,SMA,Karyawan,"Desa_3, Jember"
I019255,Ibu_19255,2010-08-02,S1,IRT,"Desa_76, Jember"
I019256,Ibu_19256,1981-05-12,SMA,Tidak Bekerja,"Desa_158, Jember"
I019257,Ibu_19257,2001-05-17,SMP,Karyawan,"Desa_66, Jember"
I019258,Ibu_19258,1987-10-31,SMP,IRT,"Desa_165, Jember"
I019259,Ibu_19259,1980-08-23,SD,Pedagang,"Desa_180, Jember"
I019260,Ibu_19260,1985-01-18,S1,Petani,"Desa_80, Jember"
I019261,Ibu_19261,1983-11-11,SMA,Karyawan,"Desa_167, Jember"
I019262,Ibu_19262,2012-07-06,SD,Karyawan,"Desa_163, Jember"
I019263,Ibu_19263,1990-07-14,Tidak Sekolah,Pedagang,"Desa_19, Jember"
I019264,Ibu_19264,2000-06-02,SD,Tidak Bekerja,"Desa_94, Jember"
I019265,Ibu_19265,2006-01-03,SMP,Karyawan,"Desa_50, Jember"
I019266,Ibu_19266,2011-03-04,D3,Petani,"Desa_99, Jember"
I019267,Ibu_19267,2005-01-02,Tidak Sekolah,Pedagang,"Desa_32, Jember"
I019268,Ibu_19268,1992-04-02,SD,Petani,"Desa_66, Jember"
I019269,Ibu_19269,1992-02-11,D3,Karyawan,"Desa_86, Jember"
I019270,Ibu_19270,1981-01-04,D3,IRT,"Desa_19, Jember"
I019271,Ibu_19271,2011-07-12,SMA,Karyawan,"Desa_176, Jember"
I019272,Ibu_19272,2005-04-06,S1,Petani,"Desa_171, Jember"
I019273,Ibu_19273,2001-07-08,S1,IRT,"Desa_165, Jember"
I019274,Ibu_19274,1982-11-02,SMA,IRT,"Desa_139, Jember"
I019275,Ibu_19275,2012-10-22,D3,Pedagang,"Desa_193, Jember"
I019276,Ibu_19276,2011-01-12,SMP,Petani,"Desa_56, Jember"
I019277,Ibu_19277,1986-11-16,Tidak Sekolah,Petani,"Desa_19, Jember"
I019278,Ibu_19278,1989-08-31,D3,Petani,"Desa_59, Jember"
I019279,Ibu_19279,1982-12-03,SMA,IRT,"Desa_39, Jember"
I019280,Ibu_19280,1997-10-31,S1,IRT,"Desa_25, Jember"
I019281,Ibu_19281,2010-05-31,SD,Petani,"Desa_176, Jember"
I019282,Ibu_19282,1996-12-05,D3,Petani,"Desa_135, Jember"
I019283,Ibu_19283,1981-05-04,D3,Pedagang,"Desa_29, Jember"
I019284,Ibu_19284,1981-08-31,SD,Karyawan,"Desa_180, Jember"
I019285,Ibu_19285,2002-04-24,SD,Tidak Bekerja,"Desa_97, Jember"
I019286,Ibu_19286,1999-05-26,Tidak Sekolah,Karyawan,"Desa_122, Jember"
I019287,Ibu_19287,2000-11-21,SMP,Pedagang,"Desa_11, Jember"
I019288,Ibu_19288,1998-07-02,D3,Karyawan,"Desa_78, Jember"
I019289,Ibu_19289,1987-11-07,Tidak Sekolah,Pedagang,"Desa_150, Jember"
I019290,Ibu_19290,1980-08-05,SMP,IRT,"Desa_27, Jember"
I019291,Ibu_19291,2005-11-14,Tidak Sekolah,Petani,"Desa_93, Jember"
I019292,Ibu_19292,1981-12-22,SD,Petani,"Desa_101, Jember"
I019293,Ibu_19293,2009-06-14,Tidak Sekolah,IRT,"Desa_28, Jember"
I019294,Ibu_19294,1982-10-29,SMP,IRT,"Desa_3, Jember"
I019295,Ibu_19295,1992-08-06,SD,Pedagang,"Desa_15, Jember"
I019296,Ibu_19296,2011-11-05,D3,IRT,"Desa_125, Jember"
I019297,Ibu_19297,1992-08-18,S1,Tidak Bekerja,"Desa_33, Jember"
I019298,Ibu_19298,2012-03-30,SMA,Karyawan,"Desa_111, Jember"
I019299,Ibu_19299,2001-06-29,SD,Tidak Bekerja,"Desa_16, Jember"
I019300,Ibu_19300,1989-02-03,D3,Petani,"Desa_120, Jember"
I019301,Ibu_19301,1991-12-28,SMA,Tidak Bekerja,"Desa_98, Jember"
I019302,Ibu_19302,1981-02-03,D3,Pedagang,"Desa_132, Jember"
I019303,Ibu_19303,2010-02-09,Tidak Sekolah,Tidak Bekerja,"Desa_175, Jember"
I019304,Ibu_19304,1992-03-13,SD,Pedagang,"Desa_91, Jember"
I019305,Ibu_19305,1988-06-08,SMP,Petani,"Desa_19, Jember"
I019306,Ibu_19306,1990-07-14,SD,Petani,"Desa_108, Jember"
I019307,Ibu_19307,2010-12-08,SD,Karyawan,"Desa_75, Jember"
I019308,Ibu_19308,2000-02-04,S1,Karyawan,"Desa_191, Jember"
I019309,Ibu_19309,1980-02-01,D3,Petani,"Desa_15, Jember"
I019310,Ibu_19310,2009-03-01,SD,IRT,"Desa_165, Jember"
I019311,Ibu_19311,1981-12-23,Tidak Sekolah,Pedagang,"Desa_109, Jember"
I019312,Ibu_19312,2005-04-06,SD,Pedagang,"Desa_74, Jember"
I019313,Ibu_19313,1999-07-12,S1,Petani,"Desa_9, Jember"
I019314,Ibu_19314,2005-01-26,SD,IRT,"Desa_14, Jember"
I019315,Ibu_19315,2011-07-14,SD,Tidak Bekerja,"Desa_87, Jember"
I019316,Ibu_19316,2001-11-30,Tidak Sekolah,Tidak Bekerja,"Desa_142, Jember"
I019317,Ibu_19317,1990-05-21,Tidak Sekolah,IRT,"Desa_196, Jember"
I019318,Ibu_19318,2012-02-05,SMP,Petani,"Desa_191, Jember"
I019319,Ibu_19319,1982-02-13,Tidak Sekolah,Pedagang,"Desa_183, Jember"
I019320,Ibu_19320,1992-11-07,Tidak Sekolah,Tidak Bekerja,"Desa_74, Jember"
I019321,Ibu_19321,1996-04-30,Tidak Sekolah,IRT,"Desa_76, Jember"
I019322,Ibu_19322,1983-12-19,SMP,Petani,"Desa_89, Jember"
I019323,Ibu_19323,2006-10-29,Tidak Sekolah,IRT,"Desa_27, Jember"
I019324,Ibu_19324,1996-06-22,S1,Pedagang,"Desa_186, Jember"
I019325,Ibu_19325,2000-06-19,S1,Karyawan,"Desa_35, Jember"
I019326,Ibu_19326,2001-03-12,SMP,Pedagang,"Desa_129, Jember"
I019327,Ibu_19327,2004-06-05,SMP,Petani,"Desa_44, Jember"
I019328,Ibu_19328,1987-05-09,SD,Karyawan,"Desa_124, Jember"
I019329,Ibu_19329,1996-09-28,SMP,Karyawan,"Desa_36, Jember"
I019330,Ibu_19330,2009-07-17,SMA,Karyawan,"Desa_160, Jember"
I019331,Ibu_19331,1996-08-26,SMA,IRT,"Desa_67, Jember"
I019332,Ibu_19332,2012-07-29,S1,Petani,"Desa_41, Jember"
I019333,Ibu_19333,2004-09-18,Tidak Sekolah,Karyawan,"Desa_138, Jember"
I019334,Ibu_19334,2004-04-03,S1,Pedagang,"Desa_159, Jember"
I019335,Ibu_19335,1986-07-15,D3,Karyawan,"Desa_140, Jember"
I019336,Ibu_19336,1994-05-21,S1,Petani,"Desa_20, Jember"
I019337,Ibu_19337,2008-09-04,Tidak Sekolah,Pedagang,"Desa_29, Jember"
I019338,Ibu_19338,1995-07-22,SMP,IRT,"Desa_109, Jember"
I019339,Ibu_19339,1998-04-04,SD,Pedagang,"Desa_111, Jember"
I019340,Ibu_19340,1987-10-21,D3,Pedagang,"Desa_196, Jember"
I019341,Ibu_19341,2006-01-10,SMP,Petani,"Desa_73, Jember"
I019342,Ibu_19342,1998-01-08,SMP,Petani,"Desa_153, Jember"
I019343,Ibu_19343,1996-09-09,SD,Tidak Bekerja,"Desa_122, Jember"
I019344,Ibu_19344,2000-12-20,SMA,Petani,"Desa_42, Jember"
I019345,Ibu_19345,1995-08-02,Tidak Sekolah,Petani,"Desa_172, Jember"
I019346,Ibu_19346,1993-02-12,SMA,Petani,"Desa_70, Jember"
I019347,Ibu_19347,1986-08-15,S1,Pedagang,"Desa_135, Jember"
I019348,Ibu_19348,2010-03-04,D3,Petani,"Desa_192, Jember"
I019349,Ibu_19349,2002-03-08,S1,Pedagang,"Desa_64, Jember"
I019350,Ibu_19350,2010-04-23,Tidak Sekolah,Tidak Bekerja,"Desa_40, Jember"
I019351,Ibu_19351,2004-04-28,Tidak Sekolah,Pedagang,"Desa_81, Jember"
I019352,Ibu_19352,1998-04-17,S1,Petani,"Desa_154, Jember"
I019353,Ibu_19353,1996-02-29,Tidak Sekolah,Tidak Bekerja,"Desa_83, Jember"
I019354,Ibu_19354,1999-05-14,S1,Karyawan,"Desa_127, Jember"
I019355,Ibu_19355,1983-11-17,SD,Tidak Bekerja,"Desa_77, Jember"
I019356,Ibu_19356,2007-01-04,SD,Tidak Bekerja,"Desa_179, Jember"
I019357,Ibu_19357,1991-05-11,S1,Petani,"Desa_142, Jember"
I019358,Ibu_19358,1986-03-05,Tidak Sekolah,Pedagang,"Desa_94, Jember"
I019359,Ibu_19359,1994-12-05,D3,Tidak Bekerja,"Desa_160, Jember"
I019360,Ibu_19360,1996-02-02,Tidak Sekolah,Karyawan,"Desa_28, Jember"
I019361,Ibu_19361,2008-12-14,SD,Pedagang,"Desa_193, Jember"
I019362,Ibu_19362,2000-12-05,S1,Karyawan,"Desa_57, Jember"
I019363,Ibu_19363,2000-03-21,D3,Karyawan,"Desa_53, Jember"
I019364,Ibu_19364,2004-03-09,S1,Pedagang,"Desa_128, Jember"
I019365,Ibu_19365,2010-07-08,SD,Tidak Bekerja,"Desa_91, Jember"
I019366,Ibu_19366,1987-05-15,SMA,Petani,"Desa_149, Jember"
I019367,Ibu_19367,1981-12-01,SMA,Petani,"Desa_149, Jember"
I019368,Ibu_19368,1995-05-29,SD,Pedagang,"Desa_198, Jember"
I019369,Ibu_19369,2002-09-18,SMA,Petani,"Desa_51, Jember"
I019370,Ibu_19370,2008-01-15,SMP,IRT,"Desa_58, Jember"
I019371,Ibu_19371,1986-07-04,SD,Tidak Bekerja,"Desa_66, Jember"
I019372,Ibu_19372,2006-11-10,SD,Karyawan,"Desa_94, Jember"
I019373,Ibu_19373,1995-04-29,SMP,IRT,"Desa_142, Jember"
I019374,Ibu_19374,2004-03-25,SD,Karyawan,"Desa_48, Jember"
I019375,Ibu_19375,2008-05-19,SMP,Pedagang,"Desa_200, Jember"
I019376,Ibu_19376,1987-02-25,D3,IRT,"Desa_54, Jember"
I019377,Ibu_19377,2005-09-25,SD,Karyawan,"Desa_141, Jember"
I019378,Ibu_19378,1986-04-04,S1,Pedagang,"Desa_137, Jember"
I019379,Ibu_19379,1989-03-26,SD,IRT,"Desa_23, Jember"
I019380,Ibu_19380,2011-02-04,D3,Petani,"Desa_129, Jember"
I019381,Ibu_19381,1997-10-11,SMA,Petani,"Desa_126, Jember"
I019382,Ibu_19382,1983-09-01,SD,IRT,"Desa_29, Jember"
I019383,Ibu_19383,1998-10-17,Tidak Sekolah,Pedagang,"Desa_102, Jember"
I019384,Ibu_19384,1985-01-07,S1,Pedagang,"Desa_152, Jember"
I019385,Ibu_19385,2002-06-28,SD,IRT,"Desa_65, Jember"
I019386,Ibu_19386,2004-05-26,SMA,Petani,"Desa_99, Jember"
I019387,Ibu_19387,1981-11-18,SMA,Pedagang,"Desa_191, Jember"
I019388,Ibu_19388,2003-04-22,Tidak Sekolah,Pedagang,"Desa_113, Jember"
I019389,Ibu_19389,1984-08-27,D3,Karyawan,"Desa_197, Jember"
I019390,Ibu_19390,2005-10-24,SD,Tidak Bekerja,"Desa_89, Jember"
I019391,Ibu_19391,1980-03-07,S1,Petani,"Desa_111, Jember"
I019392,Ibu_19392,1991-06-05,Tidak Sekolah,IRT,"Desa_144, Jember"
I019393,Ibu_19393,2004-09-09,SD,Karyawan,"Desa_200, Jember"
I019394,Ibu_19394,2009-10-24,Tidak Sekolah,Pedagang,"Desa_157, Jember"
I019395,Ibu_19395,1987-05-22,S1,IRT,"Desa_171, Jember"
I019396,Ibu_19396,1990-03-04,D3,IRT,"Desa_193, Jember"
I019397,Ibu_19397,2010-09-06,SD,Karyawan,"Desa_35, Jember"
I019398,Ibu_19398,2011-11-02,SMA,Petani,"Desa_193, Jember"
I019399,Ibu_19399,1995-01-08,SD,Petani,"Desa_155, Jember"
I019400,Ibu_19400,2001-12-10,S1,Karyawan,"Desa_161, Jember"
I019401,Ibu_19401,1985-03-30,SMP,IRT,"Desa_47, Jember"
I019402,Ibu_19402,1994-08-07,SMA,Petani,"Desa_80, Jember"
I019403,Ibu_19403,2012-10-29,D3,Pedagang,"Desa_166, Jember"
I019404,Ibu_19404,1996-09-29,S1,Tidak Bekerja,"Desa_117, Jember"
I019405,Ibu_19405,2004-08-07,SMA,IRT,"Desa_105, Jember"
I019406,Ibu_19406,1997-09-19,SMA,Pedagang,"Desa_133, Jember"
I019407,Ibu_19407,2003-06-19,SMA,IRT,"Desa_9, Jember"
I019408,Ibu_19408,2009-06-19,S1,IRT,"Desa_121, Jember"
I019409,Ibu_19409,1997-08-14,SMA,Pedagang,"Desa_35, Jember"
I019410,Ibu_19410,1989-10-29,SD,Petani,"Desa_85, Jember"
I019411,Ibu_19411,2005-11-18,D3,Karyawan,"Desa_121, Jember"
I019412,Ibu_19412,1995-10-01,SD,Tidak Bekerja,"Desa_170, Jember"
I019413,Ibu_19413,1998-04-20,S1,Karyawan,"Desa_147, Jember"
I019414,Ibu_19414,2010-11-07,Tidak Sekolah,Petani,"Desa_114, Jember"
I019415,Ibu_19415,1984-10-09,Tidak Sekolah,Karyawan,"Desa_92, Jember"
I019416,Ibu_19416,1990-02-16,SMA,Pedagang,"Desa_162, Jember"
I019417,Ibu_19417,2008-09-23,S1,Petani,"Desa_19, Jember"
I019418,Ibu_19418,2008-11-18,SD,Karyawan,"Desa_49, Jember"
I019419,Ibu_19419,2000-05-07,D3,Petani,"Desa_24, Jember"
I019420,Ibu_19420,1986-12-26,SMP,IRT,"Desa_83, Jember"
I019421,Ibu_19421,2011-02-16,Tidak Sekolah,Petani,"Desa_191, Jember"
I019422,Ibu_19422,1988-06-12,D3,Karyawan,"Desa_72, Jember"
I019423,Ibu_19423,2012-02-16,SMA,Pedagang,"Desa_108, Jember"
I019424,Ibu_19424,1980-01-10,SMA,Pedagang,"Desa_49, Jember"
I019425,Ibu_19425,2002-08-18,D3,Pedagang,"Desa_109, Jember"
I019426,Ibu_19426,1984-11-01,D3,Petani,"Desa_128, Jember"
I019427,Ibu_19427,2002-03-19,S1,Karyawan,"Desa_168, Jember"
I019428,Ibu_19428,1986-06-23,S1,Karyawan,"Desa_109, Jember"
I019429,Ibu_19429,1983-03-29,SMP,Karyawan,"Desa_39, Jember"
I019430,Ibu_19430,2011-03-04,Tidak Sekolah,Tidak Bekerja,"Desa_27, Jember"
I019431,Ibu_19431,1993-10-01,S1,Karyawan,"Desa_56, Jember"
I019432,Ibu_19432,1990-11-06,Tidak Sekolah,Tidak Bekerja,"Desa_176, Jember"
I019433,Ibu_19433,1998-03-20,S1,Karyawan,"Desa_112, Jember"
I019434,Ibu_19434,1993-08-02,SMA,Karyawan,"Desa_4, Jember"
I019435,Ibu_19435,1989-05-21,S1,Pedagang,"Desa_111, Jember"
I019436,Ibu_19436,2004-04-23,Tidak Sekolah,Karyawan,"Desa_38, Jember"
I019437,Ibu_19437,2008-08-18,SD,Karyawan,"Desa_158, Jember"
I019438,Ibu_19438,1984-05-01,D3,Petani,"Desa_73, Jember"
I019439,Ibu_19439,1988-07-26,SMA,Karyawan,"Desa_182, Jember"
I019440,Ibu_19440,1981-01-20,SMP,Tidak Bekerja,"Desa_152, Jember"
I019441,Ibu_19441,1980-09-22,S1,Tidak Bekerja,"Desa_71, Jember"
I019442,Ibu_19442,1981-05-24,SMA,Karyawan,"Desa_69, Jember"
I019443,Ibu_19443,1993-04-08,SD,Petani,"Desa_120, Jember"
I019444,Ibu_19444,1985-06-06,SMA,IRT,"Desa_161, Jember"
I019445,Ibu_19445,1989-04-15,SMP,IRT,"Desa_47, Jember"
I019446,Ibu_19446,1988-04-30,Tidak Sekolah,Petani,"Desa_128, Jember"
I019447,Ibu_19447,2010-07-11,S1,Petani,"Desa_35, Jember"
I019448,Ibu_19448,1983-03-14,Tidak Sekolah,Petani,"Desa_80, Jember"
I019449,Ibu_19449,1983-01-03,SD,Petani,"Desa_91, Jember"
I019450,Ibu_19450,1991-05-15,SMA,Karyawan,"Desa_83, Jember"
I019451,Ibu_19451,2000-04-20,S1,Tidak Bekerja,"Desa_171, Jember"
I019452,Ibu_19452,1985-05-02,SMA,Tidak Bekerja,"Desa_125, Jember"
I019453,Ibu_19453,1998-12-04,D3,Tidak Bekerja,"Desa_100, Jember"
I019454,Ibu_19454,1996-01-14,Tidak Sekolah,Petani,"Desa_154, Jember"
I019455,Ibu_19455,2009-09-04,D3,IRT,"Desa_151, Jember"
I019456,Ibu_19456,1998-01-28,D3,Karyawan,"Desa_150, Jember"
I019457,Ibu_19457,1980-06-22,SMP,IRT,"Desa_137, Jember"
I019458,Ibu_19458,2011-04-21,SMA,Petani,"Desa_198, Jember"
I019459,Ibu_19459,2006-10-21,SMP,Karyawan,"Desa_128, Jember"
I019460,Ibu_19460,1993-06-19,Tidak Sekolah,Karyawan,"Desa_81, Jember"
I019461,Ibu_19461,1995-05-24,Tidak Sekolah,IRT,"Desa_18, Jember"
